IBRC_Geo_ID,State,District Name,Year,Total Population,Population 0-4,Population 5-17,Population 18-24,Population 25-44,Population 45-64,Population 65+,Population Under 18,Population 18-54,Population 55+,Male Population,Female Population
6500233                           ,ND,Lake Agassiz Regional Council,2005,172752,10957,27864,28345,47030,39266,19290,38821,99613,34318,87291,85461
6500233                           ,ND,Lake Agassiz Regional Council,2006,175319,11214,27890,28718,47268,40576,19653,39104,100682,35533,88838,86481
6500233                           ,ND,Lake Agassiz Regional Council,2007,178101,11523,27956,28122,48764,41796,19940,39479,101683,36939,90153,87948
6500233                           ,ND,Lake Agassiz Regional Council,2008,180550,11961,27923,28044,49389,42978,20255,39884,102223,38443,91403,89147
6500233                           ,ND,Lake Agassiz Regional Council,2009,183525,12339,28115,27730,50592,44250,20499,40454,103143,39928,92804,90721
6500233                           ,ND,Lake Agassiz Regional Council,2010,185999,12578,28251,27795,51489,45065,20821,40829,103889,41281,94148,91851
6500233                           ,ND,Lake Agassiz Regional Council,2011,188895,12558,28633,28540,52113,45667,21384,41191,104923,42781,95584,93311
6500233                           ,ND,Lake Agassiz Regional Council,2012,193157,12931,29328,29245,53207,45953,22493,42259,106449,44449,97896,95261
6500233                           ,ND,Lake Agassiz Regional Council,2013,198818,13379,30278,29999,55192,46483,23487,43657,108982,46179,100818,98000
6500233                           ,ND,Lake Agassiz Regional Council,2014,202484,13780,30893,30207,56485,46793,24326,44673,110242,47569,102837,99647
6500233                           ,ND,Lake Agassiz Regional Council,2015,206569,14193,31506,30197,58280,47058,25335,45699,111888,48982,105011,101558
6500233                           ,ND,Lake Agassiz Regional Council,2016,210075,14660,32094,29979,59849,47198,26295,46754,113012,50309,106784,103291
6500233                           ,ND,Lake Agassiz Regional Council,2017,213521,14905,32721,29663,61670,46979,27583,47626,114247,51648,108445,105076
6500233                           ,ND,Lake Agassiz Regional Council,2018,216093,14780,33493,29380,62899,46693,28848,48273,114949,52871,109679,106414
6500233                           ,ND,Lake Agassiz Regional Council,2019,217529,14630,34075,28920,63716,46241,29947,48705,114987,53837,110384,107145
6500233                           ,ND,Lake Agassiz Regional Council,2020,220734,14374,35495,29404,64453,46586,30422,49869,116472,54365,112678,108056
6500233                           ,ND,Lake Agassiz Regional Council,2021,225174,14090,36170,31948,65371,46293,31302,50260,120005,54964,115020,110154
6500233                           ,ND,Lake Agassiz Regional Council,2022,229458,14003,36794,32862,66796,46453,32550,50797,122758,55796,117035,112423
6500233                           ,ND,Lake Agassiz Regional Council,2023,233884,14083,37327,33349,68475,46930,33720,51410,125471,56752,119375,114509
6500233                           ,ND,Lake Agassiz Regional Council,2024,236659,13926,37354,33721,69395,47332,34931,51280,127181,NULL,120757,115902
6500234                           ,ND,Lewis and Clark Regional Development Council,2000,130576,7852,25783,11536,35886,30477,19042,33635,66365,30576,64600,65976
6500234                           ,ND,Lewis and Clark Regional Development Council,2001,130376,7649,25149,11912,34955,31679,19032,32798,66695,30883,64566,65810
6500234                           ,ND,Lewis and Clark Regional Development Council,2002,131024,7542,24700,12284,34551,32841,19106,32242,67147,31635,65036,65988
6500234                           ,ND,Lewis and Clark Regional Development Council,2003,131669,7525,24182,12703,33952,34026,19281,31707,67502,32460,65486,66183
6500234                           ,ND,Lewis and Clark Regional Development Council,2004,132272,7650,23717,12810,33394,35287,19414,31367,67535,33370,65786,66486
6500234                           ,ND,Lewis and Clark Regional Development Council,2005,133526,7785,23528,12935,32995,36667,19616,31313,67834,34379,66474,67052
6500234                           ,ND,Lewis and Clark Regional Development Council,2006,135148,8259,23257,13028,33005,37696,19903,31516,68197,35435,67210,67938
6500234                           ,ND,Lewis and Clark Regional Development Council,2007,136878,8674,23015,12709,33631,38621,20228,31689,68544,36645,68190,68688
6500234                           ,ND,Lewis and Clark Regional Development Council,2008,138258,8909,22825,12625,33899,39400,20600,31734,68695,37829,68842,69416
6500234                           ,ND,Lewis and Clark Regional Development Council,2009,140105,9173,22936,12429,34359,40192,21016,32109,68944,39052,69630,70475
6500234                           ,ND,Lewis and Clark Regional Development Council,2010,142371,9315,23170,12514,35228,40731,21413,32485,69597,40289,70839,71532
6500234                           ,ND,Lewis and Clark Regional Development Council,2011,144254,9422,23407,12613,35875,41023,21914,32829,69799,41626,71836,72418
6500234                           ,ND,Lewis and Clark Regional Development Council,2012,147471,9792,23935,12899,36967,41138,22740,33727,70752,42992,73505,73966
